ride_id;customer_id;driver_id;start_location;end_location;city;country;ride_date;ride_time;ride_duration_minutes;fare_amount;ride_distance_miles;payment_method;voucher;rating
8992;9706;435;71480 Swallow Junction;218 Bartillon Parkway;Cuauhtemoc;Mexico;5/17/2024;11:16;108;73.95;17.6;credit card;;3
7775;5990;779;732 Prairie Rose Avenue;4214 Service Pass;Guanyinge;China;09/11/2024;09:35;70;49.6;12.5;credit card;;3
5532;920;907;6494 Eastwood Point;763 Mifflin Avenue;Longfengba;China;5/20/2024;19:32;78;38.67;8.6;mobile wallet;;4
3124;2903;421;7 Sachs Place;2520 Independence Pass;Camacha;Portugal;1/28/2024;08:27;88;59.93;12.1;cash;PQR123;3
7482;7601;271;13 Melvin Crossing;2672 Elgar Lane;Lapaz;Philippines;05/02/2024;21:37;52;23.18;19.4;credit card;;3
995;908;797;3 Fieldstone Junction;901 Cambridge Place;Fengqiao;China;08/12/2024;18:26;46;50.43;2.0;credit card;;5
1400;3552;724;67284 Longview Junction;4 Sherman Road;Nglego;Indonesia;06/10/2024;00:31;46;31.79;11.6;cash;;5
3273;6283;231;37647 Golden Leaf Alley;7353 Declaration Drive;Ashcroft;Canada;7/26/2024;14:08;109;85.62;6.2;credit card;;3
1452;3007;156;1786 Susan Place;3314 Londonderry Way;Sebeta;Ethiopia;12/27/2024;09:23;92;95.23;17.8;cash;;4
6305;1564;475;5 Westport Hill;1 Warrior Park;Huagu;China;11/01/2024;20:54;33;43.36;5.6;cash;;4
7841;6890;310;52 Lien Trail;54 Sundown Lane;Kastsyukovichy;Belarus;8/15/2024;15:10;63;64.48;18.4;cash;;4
6272;76;375;7 Drewry Hill;5202 Green Point;Łużna;Poland;2/15/2024;22:36;71;12.03;1.6;cash;;5
2266;2454;355;349 Kenwood Plaza;2 Eagle Crest Hill;Banjar Batuaji Kaja;Indonesia;2/26/2024;00:57;83;68.95;10.5;credit card;123DEF;5
3023;6774;504;6 Washington Pass;7188 Center Hill;Corona;United States;07/01/2024;17:07;77;86.17;2.7;cash;;2
7315;4424;351;6 Farwell Road;9 Sullivan Point;Klutuk;Indonesia;6/30/2024;02:09;44;7.29;14.6;cash;;4
6902;9147;862;3 Twin Pines Road;24 Hagan Hill;Troyan;Bulgaria;10/14/2024;02:30;60;28.16;16.9;mobile wallet;;2
1129;8778;833;68468 Farragut Alley;76 Nova Hill;Falun;Sweden;7/15/2024;12:53;112;80.03;0.9;mobile wallet;;5
2159;10838;585;519 Autumn Leaf Drive;79932 Marquette Park;Sukasetia;Indonesia;04/06/2024;17:13;115;87.81;11.9;mobile wallet;;5
1098;10396;662;01 Helena Court;21730 Golf Court;Bol;Chad;12/26/2024;19:35;35;51.27;13.3;cash;;3
4837;4779;828;40 Schiller Pass;77636 Nobel Terrace;Cilated;Indonesia;5/31/2024;10:48;39;51.52;14.6;cash;;5
3854;4833;570;08 Homewood Street;64439 Ilene Way;Hongqiao;China;7/19/2024;19:59;56;45.16;14.5;credit card;;3
1709;1253;655;1552 Moland Point;945 Talmadge Center;Kampala;Uganda;10/26/2024;19:12;80;51.67;11.6;cash;;4
9839;1611;751;31142 Lake View Pass;30364 Almo Drive;Thị Trấn Bình Mỹ;Vietnam;3/15/2024;21:04;55;61.78;14.1;cash;;5
6371;859;664;5704 Monica Crossing;4156 Milwaukee Center;Kérkyra;Greece;05/09/2024;21:45;68;88.17;9.6;credit card;123DEF;5
3681;6665;840;19825 Graedel Road;07708 Leroy Street;Alagoinhas;Brazil;7/29/2024;19:59;77;47.88;19.4;mobile wallet;;5
9745;220;466;59831 Bellgrove Junction;18 Rowland Point;Motuo;China;4/24/2024;16:40;62;33.31;16.9;credit card;;5
1525;10593;482;59 4th Alley;25433 West Parkway;Payapa;Philippines;08/03/2024;23:00;98;22.37;10.3;credit card;PQR123;3
9588;7734;412;1544 Dryden Way;063 Pearson Terrace;Căuşeni;Moldova;01/09/2025;13:29;31;40.44;10.9;mobile wallet;;5
4879;103;833;6607 Grasskamp Street;9654 Spaight Place;Zaleszany;Poland;04/09/2024;04:11;69;35.88;10.1;credit card;;4
2827;1589;985;3 Hagan Point;02952 Milwaukee Pass;La Condamine;Monaco;5/19/2024;19:51;69;89.78;11.1;cash;;4
4485;9278;583;12330 Grayhawk Terrace;5 Utah Street;Taphan Hin;Thailand;5/18/2024;10:44;115;84.03;11.9;cash;;3
1459;6151;494;817 Center Trail;82127 Arapahoe Street;Olímpia;Brazil;2/16/2024;06:35;17;84.4;9.5;credit card;;5
8551;484;424;6 Wayridge Alley;87255 Hazelcrest Terrace;Abuko;Gambia;4/24/2024;12:48;10;50.36;1.6;mobile wallet;123DEF;3
1971;2116;34;8 Carioca Way;82017 Ruskin Drive;Xumai;China;5/16/2024;03:19;77;80.44;16.5;cash;MNO789;5
5060;1783;754;776 Orin Place;631 Schurz Place;Ðà Lạt;Vietnam;07/02/2024;14:37;78;84.84;4.1;credit card;ABC123;4
8000;6372;691;582 Red Cloud Road;699 Stone Corner Court;Antíparos;Greece;03/04/2024;22:42;57;54.34;7.5;cash;PQR123;3
6601;6158;673;4 Dixon Drive;864 Brentwood Avenue;Margotuhu Kidul;Indonesia;11/09/2024;06:00;70;62.81;6.4;cash;;3
9736;7306;819;7461 Duke Avenue;08 Huxley Place;Muurla;Finland;1/13/2024;02:30;5;27.36;17.0;cash;;4
8017;10506;822;20 Pearson Alley;38710 Columbus Circle;Takai;Nigeria;04/08/2024;14:19;55;77.01;8.3;credit card;XYZ456;4
9689;10586;286;1261 Golden Leaf Parkway;5 Lyons Hill;Sai’erlong Xiang;China;12/30/2024;00:55;48;33.47;5.3;cash;;4
8576;8522;211;92877 Esch Road;05487 Jenifer Terrace;Kaliro;Uganda;9/23/2024;14:11;5;30.42;17.5;mobile wallet;;4
5965;7802;1000;89 Dovetail Crossing;1 Corben Point;Mamfe;Cameroon;11/21/2024;04:52;22;40.0;17.2;credit card;;4
4778;6766;269;05133 Caliangt Street;5421 Corben Trail;Babakan;Indonesia;05/05/2024;02:49;105;47.17;19.1;cash;;5
858;5326;811;542 Tony Circle;4 Mcbride Pass;Virginia Beach;United States;09/09/2024;00:25;51;90.22;2.3;cash;YZA123;4
702;1379;113;8003 Anthes Pass;959 Corscot Hill;Cagwait;Philippines;01/03/2025;21:33;91;98.49;1.9;mobile wallet;;4
9222;7549;19;86670 Little Fleur Center;8157 Kropf Trail;Lajeado;Brazil;5/27/2024;04:17;10;87.23;6.1;cash;;5
681;6618;480;34128 Lerdahl Avenue;942 8th Drive;Gravelbourg;Canada;3/24/2024;03:15;25;5.7;5.6;cash;;5
2418;828;840;56 Garrison Hill;81 Corben Hill;Jin’an;China;09/09/2024;20:59;58;7.52;9.4;mobile wallet;ABC123;2
742;9690;175;603 Acker Drive;718 Lunder Center;Laojiangjunjie;China;08/11/2024;11:33;109;74.86;15.2;cash;;4
5624;2873;887;33332 Onsgard Junction;74 Moose Crossing;Matviyivka;Ukraine;09/07/2024;07:23;20;70.95;4.3;credit card;;5
6886;5584;621;93 Upham Hill;054 Burning Wood Circle;Santiago Nonualco;El Salvador;8/20/2024;10:39;32;20.8;12.0;mobile wallet;;4
7116;5020;974;707 American Ash Hill;69 Monica Park;Sanshan;China;2/13/2024;13:40;14;13.75;10.8;cash;;4
7666;6449;531;473 Comanche Court;2 Elgar Point;Dowsk;Belarus;07/11/2024;15:23;90;12.89;18.3;mobile wallet;;3
3174;7714;165;7580 Spenser Road;85631 Esch Park;Kulonkali;Indonesia;9/25/2024;02:36;33;86.72;18.0;mobile wallet;;4
3303;2630;243;491 Schiller Trail;3 Waxwing Plaza;Jiuting;China;09/10/2024;13:09;113;96.49;11.7;mobile wallet;;3
790;9108;35;4 Westport Plaza;2453 Lyons Avenue;Trelew;Argentina;1/23/2024;16:09;97;75.8;19.1;credit card;ABC123;5
9097;9062;569;27155 Farragut Court;0344 Bellgrove Parkway;Mölndal;Sweden;02/05/2024;07:27;29;10.11;3.2;mobile wallet;;5
719;2900;216;87 Erie Hill;55779 6th Crossing;Knoxville;United States;5/18/2024;19:53;9;74.17;12.2;cash;;4
2128;467;194;1623 Merry Drive;8 Toban Park;Novoalekseyevskaya;Russia;11/15/2024;22:02;8;70.06;3.1;credit card;;4
6481;8544;37;0 Sutteridge Plaza;934 Superior Street;Luleå;Sweden;02/09/2024;08:39;88;44.42;2.6;cash;;3
5319;492;665;4753 Beilfuss Crossing;82 Schiller Parkway;Taloy;Philippines;04/06/2024;17:09;81;28.61;9.9;mobile wallet;STU456;4
6570;7798;111;3 Elka Plaza;208 Green Ridge Plaza;Malo;Indonesia;08/12/2024;05:33;52;23.63;15.7;credit card;123DEF;5
7810;5751;830;350 Parkside Avenue;84 Saint Paul Drive;Bromma;Sweden;02/06/2024;02:26;19;9.38;18.2;credit card;;5
3429;10518;41;33 Mariners Cove Avenue;3 Valley Edge Hill;Machalí;Chile;11/08/2024;03:17;111;35.26;3.8;cash;;4
9203;6929;262;1 Susan Lane;9 Fuller Road;Boticas;Portugal;04/08/2024;15:46;28;51.69;5.6;credit card;;3
4697;5534;992;4688 Corscot Drive;92732 Loomis Parkway;Cát Bà;Vietnam;02/09/2024;09:30;71;7.43;9.5;mobile wallet;;4
182;10883;216;8290 Hintze Avenue;19 Raven Junction;Santa Maria;Mexico;2/19/2024;12:49;34;12.67;10.5;mobile wallet;PQR123;3
2296;9031;681;2 Montana Lane;66 Barnett Court;Drahichyn;Belarus;12/29/2024;09:24;119;86.42;5.6;cash;ABC123;4
7955;8206;229;42666 Dexter Point;6 Hintze Avenue;Lagoa Vermelha;Brazil;7/16/2024;15:54;15;20.44;1.0;credit card;456JKL;5
8183;8909;951;57096 Raven Plaza;05682 Lakeland Plaza;Tanggung;Indonesia;03/07/2024;16:13;55;70.71;12.3;credit card;;5
3085;616;433;0269 Shoshone Park;260 Bunker Hill Crossing;Aeka;Indonesia;7/25/2024;00:55;59;81.6;15.5;cash;;4
8209;8808;393;5 Hintze Circle;0326 Hazelcrest Park;Krajan Satu;Indonesia;02/03/2024;17:59;6;22.97;7.0;cash;;5
2877;996;827;088 Service Drive;6 Knutson Place;Zorak;Armenia;05/11/2024;04:57;25;93.71;4.0;credit card;;5
1370;5525;583;91 Del Sol Lane;38 Lawn Parkway;Jiahe;China;9/17/2024;03:43;18;39.25;0.8;mobile wallet;;4
7744;10038;782;928 Blue Bill Park Drive;03 Moland Plaza;Simnas;Lithuania;10/03/2024;23:39;31;65.13;16.9;mobile wallet;;5
6679;2448;438;74 Cherokee Trail;1 Pearson Way;Huaxian;China;02/12/2024;19:43;42;43.72;13.5;cash;;4
2458;179;126;5835 Bluejay Park;061 Mccormick Crossing;Horton;United Kingdom;7/27/2024;18:55;82;52.24;4.8;cash;;4
4929;5694;826;46 Carpenter Road;3 Warner Road;Höllviken;Sweden;08/06/2024;16:11;33;77.59;1.3;cash;;5
7574;3299;587;61436 Summer Ridge Pass;357 Fairview Place;Mokotów;Poland;6/15/2024;21:00;41;40.08;14.0;mobile wallet;XYZ456;3
8758;9054;204;50124 Homewood Court;5 Corben Terrace;Río Blanquito;Honduras;01/02/2025;12:12;9;9.73;18.5;credit card;STU456;5
7535;5736;590;62 Talisman Pass;8713 Roxbury Junction;Hadayang;China;01/02/2024;13:44;15;84.2;16.2;mobile wallet;;4
6744;2536;414;372 Nova Court;77602 Anthes Park;Cikoneng;Indonesia;4/27/2024;06:03;106;79.37;9.6;credit card;;4
7284;6946;526;19179 Waxwing Court;10933 Forest Dale Circle;Manding;Indonesia;8/30/2024;20:17;102;51.79;18.6;mobile wallet;123DEF;4
8231;243;97;2373 Mayfield Circle;55 Crowley Place;Astorga;Brazil;12/11/2024;15:46;120;96.02;17.8;mobile wallet;;5
2628;5605;977;1 Harbort Drive;1796 Blue Bill Park Lane;Asen;Bulgaria;3/22/2024;07:11;34;7.97;16.7;cash;;4
4732;5068;304;3 Russell Pass;99 Bunker Hill Plaza;Jinzhou;China;1/15/2024;00:29;47;66.82;8.4;credit card;YZA123;4
8928;7151;139;8 2nd Street;990 Crownhardt Point;Calauag;Philippines;1/26/2024;16:19;23;73.32;10.0;mobile wallet;;5
110;2697;99;16829 Fisk Center;6260 Dayton Hill;Guandukou;China;03/09/2024;02:46;69;85.83;18.1;mobile wallet;MNO789;5
6084;4404;871;635 Stone Corner Alley;667 Calypso Point;Santa Lucia;Philippines;08/12/2024;16:56;79;39.82;15.5;cash;;5
1908;1061;189;62 Talisman Pass;0 Dakota Way;Baofeng;China;5/23/2024;00:47;52;79.42;5.3;mobile wallet;;5
5301;8807;112;58749 Village Junction;7602 Forest Dale Point;Santol;Philippines;11/17/2024;14:36;15;5.45;13.7;credit card;123DEF;1
8016;4651;561;1 Rowland Terrace;51 Cascade Trail;Vindeln;Sweden;05/08/2024;08:48;33;52.69;18.8;mobile wallet;;4
6624;4819;986;06426 Harper Drive;75122 East Terrace;Alimono;Philippines;6/17/2024;03:08;41;81.01;9.9;credit card;123DEF;3
9210;90;761;771 Ludington Terrace;48605 Dawn Terrace;Beixin;China;4/15/2024;00:45;34;61.45;6.8;cash;789GHI;5
6924;9506;56;99232 Thompson Court;705 Springview Hill;Yitulihe;China;10/28/2024;17:22;33;80.27;1.0;credit card;789VWX;4
6381;9580;162;80 Cordelia Plaza;20167 Pearson Terrace;Zürich;Switzerland;06/05/2024;14:54;66;90.23;15.5;mobile wallet;;5
189;9203;317;46 Summer Ridge Junction;6 Manley Place;Dagupan;Philippines;12/11/2024;20:56;63;81.66;14.2;mobile wallet;;5
953;10126;299;43156 Hagan Drive;50 8th Junction;Gaogu;China;8/30/2024;08:00;69;57.17;9.0;credit card;789GHI;4
5490;8605;369;3 Sycamore Avenue;83115 Sundown Hill;Sławatycze;Poland;8/29/2024;05:52;119;42.71;5.5;cash;MNO789;5
2713;4441;984;71 Acker Drive;0257 Rusk Park;Muladbucad;Philippines;12/16/2024;02:59;94;52.06;6.0;credit card;;5
1455;10239;463;39 Alpine Hill;8025 Wayridge Trail;Silodakon;Indonesia;11/02/2024;06:57;32;40.75;1.7;mobile wallet;STU456;3
4620;3863;8;51067 Weeping Birch Trail;67583 Meadow Vale Court;Metsemotlhaba;Botswana;01/06/2025;07:42;73;89.84;18.8;credit card;;4
4145;9591;482;7195 Randy Center;37302 Fordem Hill;Tajumulco;Guatemala;01/09/2025;00:49;54;18.83;6.3;credit card;PQR123;2
4150;6505;728;3679 Lunder Avenue;00070 International Alley;Pamotan;Indonesia;9/20/2024;01:32;91;27.03;3.1;credit card;;5
9692;1840;873;1708 Sunfield Drive;1743 Clove Circle;Pospelikha;Russia;2/27/2024;05:09;29;98.63;0.6;cash;XYZ456;4
1186;2969;254;46 Corben Park;73259 Westerfield Court;Prozor;Bosnia and Herzegovina;06/01/2024;13:26;29;67.05;12.8;credit card;;5
7647;5892;525;50 Messerschmidt Circle;5 Clarendon Hill;Wanquan;China;11/25/2024;19:33;49;33.17;3.6;credit card;;5
1356;5322;381;42718 Golf Hill;89 Karstens Crossing;Melchor de Mencos;Guatemala;6/27/2024;04:04;37;39.74;10.7;cash;;4
6081;426;943;3 Sundown Court;55159 Westerfield Parkway;Shengli;China;9/18/2024;04:36;119;68.9;12.6;credit card;;5
8773;4692;369;17 Washington Street;1 Superior Hill;Eirunepé;Brazil;11/16/2024;09:43;67;10.09;3.0;cash;;5
7497;2256;639;3154 Golf Course Point;1 Butterfield Center;Vestmanna;Faroe Islands;11/24/2024;20:08;35;98.78;15.1;credit card;;5
584;8180;766;02851 Sutteridge Hill;65 Rockefeller Road;Nato;Philippines;2/13/2024;08:34;58;17.16;7.9;cash;123DEF;4
8827;10439;895;52 Schlimgen Crossing;9514 Fairview Terrace;Lymanske;Ukraine;12/21/2024;22:54;40;22.93;0.9;mobile wallet;XYZ456;5
3615;9752;340;44239 Nancy Pass;3262 Raven Way;Haifa;Israel;08/06/2024;07:42;16;96.74;6.9;cash;;4
7531;10234;662;08 Clove Circle;5 Londonderry Trail;Itajubá;Brazil;4/28/2024;16:46;44;76.9;1.0;mobile wallet;;4
9584;9191;34;04 Northfield Pass;8 Dryden Hill;Malysheva;Russia;2/26/2024;15:40;45;21.42;12.4;mobile wallet;;5
2277;5880;13;61 Northridge Street;20 Oneill Street;Xiaomenjia;China;03/07/2024;11:12;5;38.22;15.6;cash;MNO789;5
6916;5365;840;3462 Hanson Center;19633 Esch Avenue;Beigucheng;China;02/07/2024;22:20;77;10.65;17.4;credit card;YZA123;4
2066;6091;159;039 Macpherson Parkway;7632 Basil Street;Przemków;Poland;5/28/2024;12:23;25;62.27;17.0;cash;;4
6261;6303;726;4715 Sullivan Lane;74045 Nelson Alley;Shanxi;China;11/25/2024;10:54;16;25.9;17.0;credit card;;5
8122;5009;178;55 Butternut Road;798 Division Crossing;Tougan;Burkina Faso;12/26/2024;12:55;88;17.95;10.7;cash;456JKL;4
9010;10165;458;4 Marquette Center;973 Milwaukee Avenue;Fažana;Croatia;8/24/2024;10:03;83;38.82;0.5;credit card;;5
3768;9873;667;77556 Schiller Park;1071 Armistice Avenue;Nong Ruea;Thailand;2/22/2024;15:06;55;86.59;15.6;credit card;456JKL;3
2284;7719;199;192 Forster Way;55675 Prentice Parkway;Passo Fundo;Brazil;12/02/2024;01:21;44;87.82;3.6;cash;;4
2882;3772;537;9 Straubel Circle;639 Pine View Point;Romans-sur-Isère;France;12/05/2024;13:49;24;98.23;10.6;credit card;;5
7266;2449;190;2 Dahle Junction;81356 Almo Junction;Kangasala;Finland;10/30/2024;20:24;42;51.67;19.2;mobile wallet;;4
4667;9135;417;133 Debs Junction;61472 Farmco Parkway;Zhendong;China;11/22/2024;17:02;115;8.41;15.9;credit card;789VWX;4
931;10990;861;5853 Sage Center;3 Havey Crossing;Sydney;Australia;5/21/2024;23:31;27;66.98;15.2;cash;;5
3255;755;620;9781 Old Gate Pass;515 Green Lane;San Rafael Abajo;Costa Rica;8/24/2024;07:59;29;38.59;18.4;cash;;4
8796;8828;123;9941 Jay Park;1 Hoepker Alley;Lingbei;China;06/05/2024;00:28;57;16.38;6.8;mobile wallet;;3
3199;9992;607;83985 Parkside Street;1940 Pierstorff Junction;Qikeshu;China;1/20/2024;22:22;107;13.74;7.3;mobile wallet;MNO789;5
9094;10537;838;3 Declaration Avenue;2371 Schurz Crossing;Jalālābād;Afghanistan;5/20/2024;08:48;54;47.98;3.2;credit card;;4
9343;233;137;5 Milwaukee Place;1 3rd Plaza;Diego de Almagro;Chile;5/20/2024;14:14;78;62.1;4.1;credit card;;3
7423;9648;27;35 Stang Court;15714 Weeping Birch Alley;Hecheng;China;03/06/2024;04:10;94;70.21;10.3;credit card;;4
2370;2629;98;6811 Dorton Junction;59 Lerdahl Parkway;Xiangfu;China;11/05/2024;02:30;88;14.07;18.3;mobile wallet;;4
8245;8920;221;0 Manitowish Hill;045 Dakota Court;Longshe;China;1/30/2024;14:05;64;72.83;6.0;mobile wallet;;4
9352;4573;698;41331 Esker Street;524 Leroy Road;Cibeureum Kidul;Indonesia;04/04/2024;05:36;59;74.31;17.5;cash;;3
3650;4964;571;3 Golden Leaf Circle;6797 West Road;Majennang;Indonesia;12/05/2024;09:20;5;48.76;20.0;cash;;5
6094;6775;66;65 Roth Lane;52 Sloan Park;Trhové Sviny;Czech Republic;7/29/2024;03:14;50;67.17;17.4;cash;;4
8949;9828;71;2453 American Court;8059 Esch Lane;Hetou;China;6/22/2024;04:47;47;75.16;19.6;cash;;4
8865;1311;495;2 Village Green Junction;72 Messerschmidt Place;Hvozdná;Czech Republic;03/03/2024;02:01;25;50.69;1.1;credit card;456JKL;5
5878;7514;808;29466 Jenifer Trail;5479 Jackson Court;Huiyi;China;6/28/2024;02:55;25;37.82;10.2;credit card;;4
2684;7923;812;8 Texas Lane;141 Vahlen Terrace;Avignon;France;11/10/2024;10:43;24;34.12;12.9;mobile wallet;STU456;4
7555;10804;433;0 Nevada Way;04 Melody Trail;Al Ma‘baţlī;Syria;5/15/2024;01:53;85;42.25;1.2;credit card;;4
2081;979;623;0380 Nova Place;5 Ronald Regan Point;Chapelton;Jamaica;8/27/2024;18:44;95;69.78;7.3;credit card;YZA123;5
5898;8474;245;9 7th Alley;35902 Laurel Place;Rosario;Philippines;01/08/2024;03:56;47;56.01;11.9;mobile wallet;;3
5747;10320;125;385 Oak Alley;4 La Follette Park;Hengfeng;China;07/06/2024;08:48;105;30.53;15.7;credit card;;4
1956;5029;989;0902 Bartelt Circle;6 Stone Corner Pass;Kafr Thulth;Palestinian Territory;2/20/2024;07:23;33;5.18;19.4;mobile wallet;XYZ456;3
3633;347;796;75 Esker Way;850 Arapahoe Point;Osoyoos;Canada;2/22/2024;21:09;10;69.01;10.5;cash;;4
6827;2730;432;634 Chive Plaza;0 Division Hill;Bissau;Guinea-Bissau;08/01/2024;06:48;65;93.8;15.1;credit card;;5
753;290;279;399 Birchwood Center;72 Eliot Place;Prokhladnyy;Russia;2/27/2024;02:14;75;97.58;7.9;credit card;789VWX;3
844;6932;38;76 Mayfield Way;8 Hagan Street;Fusagasuga;Colombia;11/22/2024;23:10;39;75.44;12.2;mobile wallet;;4
9534;455;772;34 Goodland Pass;528 Anderson Pass;Talagasari;Indonesia;01/02/2025;18:45;108;95.47;10.6;cash;XYZ456;3
2853;8980;141;60471 East Avenue;6 Boyd Junction;Juradó;Colombia;7/31/2024;01:59;12;81.15;16.5;mobile wallet;789VWX;4
5033;2003;539;5168 Thierer Road;61322 Birchwood Road;Zhuangbian;China;11/04/2024;18:23;80;85.73;18.5;cash;;4
4708;9402;165;57 Lake View Park;0 American Ash Junction;Sant Cugat Del Valles;Spain;5/27/2024;01:42;41;35.86;10.1;cash;;2
3825;1350;428;9 Maryland Parkway;0228 Ohio Park;Al Ḩarf;Yemen;2/15/2024;04:09;89;12.77;10.4;mobile wallet;789GHI;3
6966;7059;935;5 Sunnyside Crossing;8 Sauthoff Drive;Lagdo;Cameroon;11/19/2024;19:21;99;22.92;16.7;credit card;;5
2889;6156;528;08 Oak Valley Alley;16 Emmet Plaza;New Pandanon;Philippines;3/20/2024;13:06;81;24.79;16.3;mobile wallet;;5
3813;7797;62;782 Killdeer Junction;57682 Huxley Alley;Daigo;Japan;4/20/2024;14:01;38;5.04;2.6;credit card;;4
4716;3528;712;57827 Emmet Drive;95 Sage Way;Sekarjalak;Indonesia;3/19/2024;07:59;78;36.77;3.3;mobile wallet;;3
4241;1649;827;03919 Pearson Parkway;2 Darwin Point;Bolkhov;Russia;12/27/2024;13:34;45;64.67;12.7;mobile wallet;;3
8983;2343;287;1 Lukken Road;241 Sunnyside Circle;Ngô Đồng;Vietnam;7/17/2024;10:14;39;40.7;19.9;cash;;3
1002;8355;475;62445 Cordelia Way;4 Vidon Street;Totora;Bolivia;09/02/2024;17:03;14;71.8;0.5;cash;;3
2707;3113;864;2 Dexter Park;75 Crest Line Trail;Ma Đa Gui;Vietnam;1/19/2024;04:28;72;89.73;0.8;cash;;5
6242;5614;173;596 Holmberg Way;405 Carberry Trail;Videira;Brazil;04/07/2024;13:22;64;82.19;6.0;cash;;1
580;9336;902;2142 Rusk Place;0405 Superior Way;Dolní Dvořiště;Czech Republic;04/05/2024;07:14;47;82.64;9.5;credit card;;4
8096;67;886;280 Morningstar Drive;49787 Springview Junction;Nanpu;China;6/24/2024;21:12;78;75.04;15.1;credit card;123DEF;4
1230;3626;509;1687 Sheridan Park;6423 Sutherland Lane;Jixing;China;11/09/2024;03:15;12;92.56;9.1;mobile wallet;;5
6357;5366;965;900 Moland Center;57 Norway Maple Park;Balite;Philippines;12/08/2024;22:54;27;52.85;11.7;cash;;5
9379;7358;746;175 Sloan Parkway;75866 Everett Trail;Shimada;Japan;05/04/2024;20:43;114;44.01;16.9;mobile wallet;;2
980;1196;818;6 Muir Street;7968 Corscot Road;Moate;Ireland;3/30/2024;17:27;84;67.68;11.5;mobile wallet;YZA123;3
3486;9357;751;21 Nevada Plaza;66 Karstens Street;Boulaouane;Morocco;06/12/2024;03:43;94;68.5;9.9;credit card;;5
9803;5736;953;3510 Thompson Drive;577 Anderson Street;Jovellar;Philippines;12/23/2024;01:35;47;74.9;8.7;mobile wallet;789GHI;4
6804;2358;717;6928 Dakota Junction;3828 Evergreen Place;Quartier Militaire;Mauritius;9/24/2024;22:58;86;43.21;2.9;credit card;;5
8499;7002;151;3 Green Lane;79198 Delaware Crossing;Sete Cidades;Portugal;1/15/2024;09:19;10;41.86;9.0;credit card;;5
3183;573;221;532 Parkside Circle;78 Barnett Place;Carnot;Central African Republic;6/28/2024;01:18;97;36.86;11.4;mobile wallet;STU456;5
3487;5069;982;9 Stone Corner Street;50 Rieder Junction;Rosmalen;Netherlands;09/12/2024;23:55;95;63.91;0.9;mobile wallet;;3
286;5570;755;112 Redwing Place;2622 Sherman Road;Yangmingbu;China;9/29/2024;07:58;78;40.11;12.3;credit card;;3
350;6805;739;4612 Northwestern Pass;622 Monument Road;Jargalant;Mongolia;06/11/2024;11:27;100;54.86;15.0;cash;;4
3294;4428;568;85779 Sachs Court;630 Stone Corner Park;Windsor;Canada;6/17/2024;22:03;115;55.24;11.3;cash;XYZ456;5
7331;4678;444;87930 Namekagon Drive;258 Clove Parkway;Ilopango;El Salvador;2/14/2024;06:39;113;61.31;5.9;mobile wallet;;4
7778;5365;297;1 Sunfield Alley;586 Graceland Crossing;Shangkuli;China;05/11/2024;15:44;59;33.53;1.0;mobile wallet;STU456;5
8376;10657;234;0 Pine View Drive;3 Meadow Ridge Avenue;Kanigorokrajan;Indonesia;09/12/2024;23:22;37;21.96;1.5;credit card;;3
7475;2644;212;6632 North Crossing;89336 Northland Way;Sosnovoborsk;Russia;7/29/2024;23:31;100;35.74;6.5;mobile wallet;;5
4725;7291;719;75706 Banding Terrace;7 Pearson Crossing;Nikolayevka;Russia;01/08/2024;06:24;52;26.19;0.8;cash;789GHI;4
5567;6928;772;383 Alpine Plaza;848 Fairview Crossing;Sofia;Bulgaria;2/13/2024;10:49;18;88.04;3.1;cash;;3
4340;8577;401;1762 Duke Lane;318 Grim Trail;Ladoang;Indonesia;6/16/2024;02:33;17;71.15;2.8;mobile wallet;STU456;2
1060;8263;892;091 Memorial Place;897 Montana Park;Forbach;France;7/31/2024;14:42;81;68.84;17.3;credit card;;5
5650;755;55;16383 Portage Trail;7 Birchwood Road;Maiwal;Indonesia;03/12/2024;17:58;52;32.75;13.8;credit card;MNO789;4
2098;10881;231;8055 Dahle Court;5 Bayside Alley;Runsonglaozhai;China;2/24/2024;22:06;58;14.53;16.9;cash;456JKL;2
9840;9508;898;306 Schiller Point;26485 Bunker Hill Pass;Kalembutillu;Indonesia;4/23/2024;08:50;80;31.87;17.9;credit card;789VWX;5
4073;1389;970;1082 Browning Park;27169 Forest Terrace;Leiwang;China;1/31/2024;08:51;67;6.95;13.4;mobile wallet;;4
4922;9786;120;4 Lakewood Gardens Way;47 Eagan Crossing;Krotoszyn;Poland;8/26/2024;16:06;18;23.2;14.3;credit card;;5
5835;4395;751;19 Fuller Point;8786 Ruskin Court;Verkhniy Kurkuzhin;Russia;7/22/2024;14:52;9;63.84;11.4;mobile wallet;;3
2517;10099;586;9 Main Parkway;70 Coolidge Parkway;Makoba;Botswana;6/28/2024;12:32;32;90.69;11.6;credit card;;4
7029;2712;54;21 Lighthouse Bay Parkway;8035 Mesta Center;Cibungur;Indonesia;7/18/2024;00:14;75;80.28;1.8;mobile wallet;;3
1039;9945;151;193 Prairie Rose Hill;6400 Troy Circle;Bi’r al ‘Abd;Egypt;2/23/2024;14:52;96;16.82;1.1;cash;;3
5579;1516;403;37 Banding Pass;28 Carioca Point;Al Finţās;Kuwait;3/30/2024;13:23;112;53.5;9.8;mobile wallet;456JKL;5
